X,Y,OBJECTID,TRADE_NAME,LICENCE_NUMBER,licence_status,ISSUED_DATE,Covers_FROM,Covers_TO,LICENCE_TYPE_NAME,naics_description,trade_description,MailingAddress,gislink,legal_id,AMOUNT,CIVIC_UNIT,CIVIC_HOUSE,CIVIC_STREET,CIVIC_ADDRESS,Neighbourhood
473746.2515,5363402.0024,5233,DR AMELIA PATILLO ND,00035184,APPROVED,20240214,20240101,20241231,PROFESSIONAL - MEDICAL,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - MEDICAL,"621 PINE STREET
VICTORIA BC  V9A 2Z9",01530009,73496C090324140553030000,100,,1080,MEARES ST,"1080 MEARES ST
VICTORIA BC  V8V 3K5",DOWNTOWN
472602.8468,5364972.6478,5234,PATRIOT ELECTRIC LTD,25842,APPROVED,20231124,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"A-569 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",10713007,1920020328210340810000,100,,569,HILLSIDE AVE,"569 HILLSIDE AVE
VICTORIA BC  V8T 1Y8",BURNSIDE
473943.8921,5363426.9021,5235,"PATRY, DR LINDA K",9938,APPROVED,20231201,20240101,20241231,BUSINESS SERVICES - CONSULTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Mgmt., scientific & technical consulting serv",BUSINESS SERVICES - CONSULTANT,"4-1140 FORT ST
VICTORIA BC  V8V 3K8",07494026,743720020729093956600000,100,4,1140,FORT ST,"4-1140 FORT ST
VICTORIA BC  V8V 3K8",FERNWOOD
473709.2779,5363914.4011,5236,SAVE ON FOODS,00043839,APPROVED,20231213,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",V04951023,19939C200430113534980013,100,,1010,PANDORA AVE,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",NORTH PARK
473709.2779,5363914.4011,5237,SAVE ON FOODS,00043840,APPROVED,20231213,20240101,20241231,AUTOMATIC VENDING MACHINES - VARIOUS,Retail trade / Misc. store retailers,AUTOMATIC VENDING MACHINES - VARIOUS,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",V04951023,19939C200430113534980013,15,,1010,PANDORA AVE,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",NORTH PARK
473709.2779,5363914.4011,5238,SAVE ON FOODS,00043841,APPROVED,20231213,20240101,20241231,LOTTERY TICKET  MACHINES - VARIOUS,Retail trade / Misc. store retailers,LOTTERY TICKET  MACHINES - VARIOUS,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",V04951023,19939C200430113534980013,100,,1010,PANDORA AVE,"1010 PANDORA AVE
VICTORIA BC  V8V 3P5",NORTH PARK
476053.2873,5364272.8906,5239,SAVE ON FOODS,00043842,APPROVED,20231213,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1950 FOUL BAY RD
VICTORIA BC  V8R 5A7",06395059,1920020328182809240000,100,,1950,FOUL BAY RD,"1950 FOUL BAY RD
VICTORIA BC  V8R 5A7",SOUTH JUBILEE
476053.2873,5364272.8906,5240,SAVE ON FOODS,00043843,APPROVED,20231213,20240101,20241231,AUTOMATIC VENDING MACHINES - VARIOUS,Retail trade / Misc. store retailers,AUTOMATIC VENDING MACHINES - VARIOUS,"1950 FOUL BAY RD
VICTORIA BC  V8R 5A7",06395059,1920020328182809240000,15,,1950,FOUL BAY RD,"1950 FOUL BAY RD
VICTORIA BC  V8R 5A7",SOUTH JUBILEE
471827.5917,5364485.7827,5241,SAVE ON FOODS LIMITED PARTNERSHIP,13795,APPROVED,20231206,20240101,20241231,LOTTERY TICKET  MACHINES - VARIOUS,Real estate & rental & leasing / Rental & leasing services / Commercial & ind'l machinery rental & leasing,LOTTERY TICKET  MACHINES - VARIOUS,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",13088002,079420020919091941810000,100,100,172,WILSON ST,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",VICTORIA WEST
471827.5917,5364485.7827,5242,SAVE ON FOODS LIMITED PARTNERSHIP,7670,APPROVED,20231213,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",13088002,079420020919091941810000,100,100,172,WILSON ST,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",VICTORIA WEST
471827.5917,5364485.7827,5243,SAVE ON FOODS LIMITED PARTNERSHIP,7671,APPROVED,20231213,20240101,20241231,AUTOMATIC VENDING MACHINES - VARIOUS,Retail trade / Non-store retailers / Vending machine operators,AUTOMATIC VENDING MACHINES - VARIOUS,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",13088002,079420020919091941810000,15,100,172,WILSON ST,"100-172 WILSON ST
VICTORIA BC  V9A 7N6",VICTORIA WEST
474921.3079,5363703.6686,5244,"PAUL, JACQUELINE G",00047324,APPROVED,20240712,20240627,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"1516 FORT ST
VICTORIA BC  V8S 5J2",000-713-163,065920020918153741460000,100,,1516,FORT ST,"1516 FORT ST
VICTORIA BC  V8S 5J2",FERNWOOD
474431.4996,5364229.5495,5245,"JULIE PAUL, RMT",21336,APPROVED,20240105,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"G2-1284 GLADSTONE AVE
VICTORIA BC  V8T 1G6",07461025,153C20051118092431900000,100,G2,1284,GLADSTONE AVE,"G2-1284 GLADSTONE AVE
VICTORIA BC  V8T 1G6",FERNWOOD
473388.0161,5363097.504,5246,"PAVLIDIS, MARIA",00046231,APPROVED,20240202,20240123,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"2733 SOMASS DR
VICTORIA BC  V8R 1R7",03201002,643220030711090530050000,40,,911,MCCLURE ST,"911 MCCLURE ST
VICTORIA BC  V8V 3E8",FAIRFIELD
473371.0055,5363100.4217,5247,"PAVLIDIS, MARIA",00046232,APPROVED,20240202,20240123,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"2733 SOMASS DR
VICTORIA BC V8R 1R7",03201001,1920020328163955080000,50,,903,MCCLURE ST,"903 MCCLURE ST
VICTORIA BC  V8V 3E8",FAIRFIELD
472611.5474,5365074.9752,5248,JENNY MARIE'S CRACKER COMPANY,00026869,APPROVED,20240110,20240101,20241231,MANUFACTURING - FOOD,Manufacturing / Food mfg.,MANUFACTURING - FOOD,"3724 ASCOT DR
VICTORIA BC  V8P 3F1",10712031,1920020328210332440000,100,,2740,ROCK BAY AVE,"2740 ROCK BAY AVE
VICTORIA BC  V8T 4R9",BURNSIDE
473175.9929,5363194.1442,5249,PAYTRAK PAYROLL SERVICES,00039784,APPROVED,20240110,20240101,20241231,BUSINESS SERVICES - ACCOUNTING,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",BUSINESS SERVICES - ACCOUNTING,"101-777 BLANSHARD ST
VICTORIA BC  V8W 2G9",028-593-855,72211C110531085345930000,100,101,777,BLANSHARD ST,"101-777 BLANSHARD ST
VICTORIA BC  V8W 2G9",DOWNTOWN
472375.0515,5364889.0075,5250,PBX ENGINEERING LTD,00026722,APPROVED,20231123,20240101,20241231,BUSINESS SERVICES - CONSULTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Mgmt., scientific & technical consulting serv",BUSINESS SERVICES - CONSULTANT,"201-2612 BRIDGE ST
VICTORIA BC  V8T 4S9",10720009,99321C150116092327700000,100,201,2612,BRIDGE ST,"201-2612 BRIDGE ST
VICTORIA BC  V8T 4S9",BURNSIDE
476072.1077,5364425.4403,5251,SAPPHIRE OPTICAL,00028966,APPROVED,20231127,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"105-1964 FORT ST
VICTORIA BC  V8R 6R3",000-780-383,1920020328182819170000,100,105,1964,FORT ST,"105-1964 FORT ST
VICTORIA BC  V8R 6R3",NORTH JUBILEE
475214.6076,5363812.968,5252,MEG KAPIL COUNSELLING,00045947,APPROVED,20240408,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"315-1627 FORT ST
VICTORIA BC  V8R 1H8",06370007,743720020729100647980000,100,315,1627,FORT ST,"315-1627 FORT ST
VICTORIA BC  V8R 1H8",SOUTH JUBILEE
473024.3462,5363618.1488,5253,PEACOCK BILLARDS LTD,2199,APPROVED,20240227,20240101,20241231,BILLIARDS - BILLIARD HALL,"Arts, entertainment & recreation / Amusement, gambling & recreation industries / Other amusement & recreation industries",BILLIARDS - BILLIARD HALL,"1-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",01023001,883420020826084119930000,60,1C,1175,DOUGLAS ST,"1C-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",DOWNTOWN
473024.3462,5363618.1488,5254,PEACOCK BILLARDS LTD,2200,APPROVED,20240227,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"1-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",01023001,883420020826084119930000,100,1C,1175,DOUGLAS ST,"1C-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",DOWNTOWN
473024.3462,5363618.1488,5255,PEACOCK BILLARDS LTD,2201,APPROVED,20240227,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"1-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",01023001,883420020826084119930000,200,1C,1175,DOUGLAS ST,"1C-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",DOWNTOWN
473346.3242,5363527.8915,5256,FABER LAW GROUP,00036965,APPROVED,20231201,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"302-852 FORT ST
VICTORIA BC  V8W 1H8",01005015,736920020726155132040000,100,302,852,FORT ST,"302-852 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
472731.3653,5365705.4567,5257,TEAMWORKS PROMOTIONS LTD,14147,APPROVED,20240123,20240101,20241231,RETAIL - GENERAL,Retail trade / Misc. store retailers,RETAIL - GENERAL,"784 SPRUCE AVE
VICTORIA BC  V8T 5A5",09688007,238720021008102417380000,100,,784,SPRUCE AVE,"784 SPRUCE AVE
VICTORIA BC  V8T 5A5",BURNSIDE
473258.1425,5363448.7567,5258,PEARSON PROFESSIONAL CENTRES,00034138,APPROVED,20240124,20240101,20241231,PERSONAL SERVICES - GENERAL,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PERSONAL SERVICES - GENERAL,"201-818 BROUGHTON ST
VICTORIA BC  V8W 1E4",01004019,57422C150302125940280000,100,201,818,BROUGHTON ST,"201-818 BROUGHTON ST
VICTORIA BC  V8W 1E4",DOWNTOWN
476072.1077,5364425.4403,5259,"PEARSON, DR DAVID C",6639,APPROVED,20231204,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"304-1964 FORT ST
VICTORIA BC  V8R 6R3",000-780-537,1920020328182834740000,100,304,1964,FORT ST,"304-1964 FORT ST
VICTORIA BC  V8R 6R3",NORTH JUBILEE
473264.8948,5363757.7968,5260,FIX HEALTHCARE LTD,9588,APPROVED,20231124,20240101,20241231,PROFESSIONAL - MEDICAL,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - MEDICAL,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",01007021,97998C110325140045490000,100,,805,JOHNSON ST,"805 JOHNSON ST
VICTORIA BC  V8W 1N4",DOWNTOWN
472598.0349,5365610.0428,5261,"PEARSON, KELLY",10238,APPROVED,20231227,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",10736018,736920020726110617670000,100,550,2950,DOUGLAS ST,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",BURNSIDE
473082.6671,5364061.3395,5262,GRANT THORNTON LLP,00042294,APPROVED,20231229,20240101,20241231,PROFESSIONAL - DESIGNATED ACCOUNTANT,"Professional, scientific & technical services / Professional, scientific & technical services / Accounting, tax prep. & bookkeeping services",PROFESSIONAL - DESIGNATED ACCOUNTANT,"650-1675 DOUGLAS ST
VICTORIA BC  V8W 2G5",01018075,13764C160802151609320000,100,650,1675,DOUGLAS ST,"650-1675 DOUGLAS ST
VICTORIA BC  V8W 2G5",DOWNTOWN
472794.2201,5363452.2753,5263,TANAIYA'S BODY ART,00047132,APPROVED,20240712,20240602,20241231,PERSONAL SERVICES - TATTOO/BODY PIERCING,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - TATTOO/BODY PIERCING,"209-606 COURTNEY ST
VICTORIA BC  V8W 1B6",01034006,035420020916104342290000,100,209,606,COURTNEY ST,"209-606 COURTNEY ST
VICTORIA BC  V8W 1B6",DOWNTOWN
473059.2803,5363186.4636,5264,"PEATFIELD, MICK",00045841,APPROVED,20231221,20240101,20241231,NON-TRANSIENT BACHELOR UNIT - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT BACHELOR UNIT - NON TRANSIENT,"6306 LORIMER RD
WHISTLER BC V8E 0C5",026-606-631,386C20060310094730180000,10,504,751,FAIRFIELD RD,"504-751 FAIRFIELD RD
VICTORIA BC  V8W 4A4",DOWNTOWN
474128.6945,5362552.7742,5265,PECKISH CAFE,00045288,APPROVED,20231127,20240101,20241231,RESTAURANT - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT - GENERAL,"2-1267 FAIRFIELD RD
VICTORIA BC  V8V 3B3",029-074-291,25919C130529110258210000,100,2,1267,FAIRFIELD RD,"2-1267 FAIRFIELD RD
VICTORIA BC  V8V 3B3",FAIRFIELD
472439.8221,5366108.0493,5266,MAYFAIR OPTOMETRIC CLINIC,22377,APPROVED,20231227,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"3196 DOUGLAS ST
VICTORIA BC  V8Z 3K6",024-589-250,1920020328211045870000,100,,3196,DOUGLAS ST,"3196 DOUGLAS ST
VICTORIA BC  V8Z 3K6",BURNSIDE
473475.5271,5363447.7888,5267,WEP LAW CORPERATION,00043836,APPROVED,20240111,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"400-931 FORT ST
VICTORIA BC  V8V 3K3",01529006,54073C081118084955150000,100,400,931,FORT ST,"400-931 FORT ST
VICTORIA BC  V8V 3K3",DOWNTOWN
472611.5474,5365074.9752,5268,PEETZ OUTDOORS LTD,1769,APPROVED,20231123,20240101,20241231,MANUFACTURING - GENERAL,Manufacturing,MANUFACTURING - GENERAL,"2740 ROCK BAY AVE
VICTORIA BC  V8T 4R9",10712031,1920020328210332440000,100,,2740,ROCK BAY AVE,"2740 ROCK BAY AVE
VICTORIA BC  V8T 4R9",BURNSIDE
472187.1389,5365332.4634,5269,PEGASUS WORKPLACE SOLUTIONS,00042390,APPROVED,20240117,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"7-410 GARBALLY RD
VICTORIA BC  V8T 2K1",024-974-595,1920020328211247930000,100,7,410,GARBALLY RD,"7-410 GARBALLY RD
VICTORIA BC  V8T 2K1",BURNSIDE
473109.3566,5363509.7096,5270,BEIJING BISTRO,00028951,APPROVED,20231129,20240101,20241231,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,Accommodation & food services / Food services & drinking places / Full-serv. rest. & limited-serv. eating place,RESTAURANT W/FOOD PRIMARY LIQUOR LIC. - GENERAL,"769 FORT ST
VICTORIA BC  V8W 1G9",01024009,104120020923140346460000,200,,769,FORT ST,"769 FORT ST
VICTORIA BC  V8W 1G9",DOWNTOWN
473346.3242,5363527.8915,5271,ANDRII'S WELLNESS,00042296,APPROVED,20231128,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"122-964 HEYWOOD AVE
VICTORIA BC  V8V 2Y5",01005015,171720020930162755450000,100,,852,FORT ST,"852 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
472598.0349,5365610.0428,5272,CATE PELLING & ASSOCIATES,16278,APPROVED,20240103,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"2842 WYNDEATT AVE
VICTORIA BC  V9A 2L8",10736018,736920020726110617670000,100,550,2950,DOUGLAS ST,"550-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",BURNSIDE
471513.4734,5363328.2842,5273,MACISAAC & COMPANY,00034089,APPROVED,20231128,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"115-19 DALLAS RD
VICTORIA BC  V8V 5A6",025-682-512,742720030717094644400000,100,115,19,DALLAS RD,"115-19 DALLAS RD
VICTORIA BC  V8V 5A6",JAMES BAY
475726.3484,5363778.1583,5274,PEMBERTON HOLMES LTD,00035608,APPROVED,20240213,20240101,20241231,BUSINESS SERVICES - REAL ESTATE AGENCY,Real estate & rental & leasing / Real estate / Offices of real estate agents & brokers,BUSINESS SERVICES - REAL ESTATE AGENCY,"D-1834 OAK BAY AVE
VICTORIA BC  V8R 1C2",06385011,53516C130109102651410000,100,D,1834,OAK BAY AVE,"D-1834 OAK BAY AVE
VICTORIA BC  V8R 1C2",SOUTH JUBILEE
473493.8675,5365284.7562,5275,VANCOUVER ISLAND MASSAGE,00039875,APPROVED,20231127,20240101,20241231,PERSONAL SERVICES - GENERAL,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PERSONAL SERVICES - GENERAL,"303-2722 FIFTH ST
VICTORIA BC  V8T 4B2",09666009,62545C100212134556510000,100,303,2722,FIFTH ST,"303-2722 FIFTH ST
VICTORIA BC  V8T 4B2",HILLSIDE / QUADRA
473203.2914,5363844.9756,5276,"PENMAN, KARIMA",00037455,APPROVED,20240320,20240101,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Accommodation & food services / Accommodation services / Traveller accommodation,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"4731 CEDARCREST AVENUE
NORTH VANCOUVER BC  V7R 3R4",027-683-737,38142C081027130833810000,15,905,760,JOHNSON ST,"905-760 JOHNSON ST
VICTORIA BC  V8W 0A4",DOWNTOWN
472783.5204,5363959.0833,5277,"PENN, HAZELL",00038292,APPROVED,20240529,20240101,20241231,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ONE BEDROOM - NON TRANSIENT,"657 ST PATRICK
VICTORIA   V8S 4X4",030-102-642,89117C170407104117220000,15,209,595,PANDORA AVE,"209-595 PANDORA AVE
VICTORIA BC  V8W 1N5",DOWNTOWN
471205.359,5364402.1702,5278,VICTORIA DECK LTD,19298,APPROVED,20231207,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"512 WILLIAM ST
VICTORIA BC  V9A 3Y9",000-196-673,1920020328213017850000,100,,512,WILLIAM ST,"512 WILLIAM ST
VICTORIA BC  V9A 3Y9",VICTORIA WEST
473024.3462,5363618.1488,5279,JONES EMERY LLP,5246,APPROVED,20240110,20240101,20241231,PROFESSIONAL - BARRISTER / SOLICITOR,"Professional, scientific & technical services / Professional, scientific & technical services / Legal services",PROFESSIONAL - BARRISTER / SOLICITOR,"1212-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",01023001,736920020726093926040000,100,1212,1175,DOUGLAS ST,"1212-1175 DOUGLAS ST
VICTORIA BC  V8W 2E1",DOWNTOWN
472989.8521,5364419.8803,5280,"PENNETT, DEREK",00043226,APPROVED,20240729,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Other personal services,PERSONAL SERVICES - HEALTH,"4-2020 DOUGLAS ST
VICTORIA BC  V8T 4L1",V00501008,22877C230516101552182584,100,4,2020,DOUGLAS ST,"4-2020 DOUGLAS ST
VICTORIA BC  V8T 4L1",BURNSIDE
476120.2922,5364409.4336,5281,"PENNEY, KAITLIN",00044874,APPROVED,20231128,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"403-1990 FORT ST
VICTORIA BC  V8R 6V4",06396093,079420020919112109650000,100,403,1990,FORT ST,"403-1990 FORT ST
VICTORIA BC  V8R 6V4",NORTH JUBILEE
473683.7198,5362891.6358,5282,HAMPTON HOUSE,2878,APPROVED,20231208,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O NEWPORT PROPERTY MANAGEMENT LTD
2045 CADBORO BAY RD
VICTORIA BC  V8R 5G4",03198010,1920020328163815560000,380,,520,COOK ST,"520 COOK ST
VICTORIA BC  V8V 3Y5",FAIRFIELD
473683.7198,5362891.6358,5283,HAMPTON HOUSE,2881,APPROVED,20231208,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"C/O NEWPORT PROPERTY MANAGEMENT LTD
2045 CADBORO BAY RD
VICTORIA BC  V8R 5G4",03198010,1920020328163815560000,44,,520,COOK ST,"520 COOK ST
VICTORIA BC  V8V 3Y5",FAIRFIELD
473473.8837,5362887.0646,5284,PENSTAN HOLDINGS INC,00032781,APPROVED,20231213,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"1030-21 DALLAS RD
VICTORIA BC  V8V 4Z9",03199012,1920020328163856750000,80,,966,FAIRFIELD RD,"966 FAIRFIELD RD
VICTORIA BC  V8V 3A4",FAIRFIELD
472783.5204,5363959.0833,5285,CITY LIFE SUITES,00036791,APPROVED,20240102,20240101,20241231,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT TWO BEDROOM - NON TRANSIENT,"33 STONERIDGE DR
VICTORIA  BC  V9B 6M4",030-102-880,89117C170407104131160000,20,410,595,PANDORA AVE,"410-595 PANDORA AVE
VICTORIA BC  V8W 1N5",DOWNTOWN
472716.2453,5363944.6017,5286,PEOPLE LOGIC SOFTWARE CORPORATION,9327,APPROVED,20231128,20240101,20241231,COMPUTER SERVICES - DEVELOP & DESIGN,"Professional, scientific & technical services / Professional, scientific & technical services / Computer systems design & related services",COMPUTER SERVICES - DEVELOPMENT & DESIGN,"43-560 JOHNSON ST
VICTORIA BC  V8W 3C6",01061002,743720020729150138400000,100,43,560,JOHNSON ST,"43-560 JOHNSON ST
VICTORIA BC  V8W 3C6",DOWNTOWN
475572.737,5364207.2103,5287,"PERCHINSKY, DR MICHAEL J",7895,APPROVED,20240105,20240101,20241231,PROFESSIONAL - PHYSICIAN,Health care & social assistance / Ambulatory health care services / Offices of physicians,PROFESSIONAL - PHYSICIAN,"106-2020 RICHMOND RD
VICTORIA BC  V8R 6R5",000-775-576,1920020328190102010000,100,106,2020,RICHMOND RD,"106-2020 RICHMOND RD
VICTORIA BC  V8R 6R5",NORTH JUBILEE
472678.8577,5364413.05,5288,THELIVEOFFICE.COM,00038947,APPROVED,20240102,20240101,20241231,BUSINESS SERVICES - GENERAL,"Admin., support, waste mgmt & remed. services / Administrative & support services / Business support services",BUSINESS SERVICES - GENERAL,"2031 STORE ST
VICTORIA BC  V8T 5L9",V00561017,14078C180531105513817351,100,,2031,STORE ST,"2031 STORE ST
VICTORIA BC  V8T 5L9",BURNSIDE
474077.7257,5363346.1566,5289,"PERETS, OKSANA",00045808,APPROVED,20240110,20240101,20241231,PROFESSIONAL - HEALTH,Health care & social assistance / Ambulatory health care services / Offices of other health practitioners,PROFESSIONAL - HEALTH,"2030 CHAMBERS ST
VICTORIA BC  V8T 3K9",V02911023,29289C210603111435967230,100,,1183,FORT ST,"1183 FORT ST
VICTORIA BC  V8V 3L1",ROCKLAND
472903.44,5364699.9014,5290,PERFECTIONS CUSTOM PAINT & AUTOBODY LTD,5297,APPROVED,20240111,20240101,20241231,REPAIR SERVICES - GENERAL,Other services (exc. Public administration) / Repair & maintenance,REPAIR SERVICES - GENERAL,"2-2333 GOVERNMENT ST
VICTORIA BC  V8T 4P4",01053019,743720020729115723740000,100,2,2333,GOVERNMENT ST,"2-2333 GOVERNMENT ST
VICTORIA BC  V8T 4P4",BURNSIDE
471477.4121,5364153.6533,5291,PERMA CONSTRUCTION LTD,2290,APPROVED,20231204,20240101,20241231,CONTRACTOR,Construction / Specialty trade contractors,CONTRACTOR,"309 MARY ST
VICTORIA BC  V9A 3V8",12796024,1920020328213456520000,100,,307,MARY ST,"307 MARY ST
VICTORIA BC  V9A 3V8",VICTORIA WEST
473568.6368,5362621.1575,5292,SOUTHVIEW ARMS APTS,11468,APPROVED,20240116,20240101,20241231,WASHERS OR  DRYERS - VARIOUS,Other services (exc. Public administration) / Personal & laundry services / Dry cleaning & laundry services,WASHERS OR  DRYERS - VARIOUS,"C/O DEVON PROPERTIES
100-990 FORT ST
VICTORIA BC  V8W 3K2",03187006,1920020328163452660000,22,,1049,SOUTHGATE ST,"1049 SOUTHGATE ST
VICTORIA BC  V8V 2Z1",FAIRFIELD
473346.3242,5363527.8915,5293,"PERRITT, FLORA T",00045341,APPROVED,20231130,20240101,20241231,PERSONAL SERVICES - HEALTH,Other services (exc. Public administration) / Personal & laundry services / Personal care services,PERSONAL SERVICES - HEALTH,"214-852 FORT ST
VICTORIA BC  V8W 1H8",01005015,92100C160304132033880000,100,214,852,FORT ST,"214-852 FORT ST
VICTORIA BC  V8W 1H8",DOWNTOWN
473568.6368,5362621.1575,5294,SOUTHVIEW ARMS APTS,3691,APPROVED,20240116,20240101,20241231,NON-TRANSIENT ACCOMMODATION - APARTMENT,Real estate & rental & leasing / Real estate / Lessors of real estate,NON-TRANSIENT ACCOMMODATION - APARTMENT,"C/O DEVON PROPERTIES LTD
100-990 FORT ST
VICTORIA BC  V8V 3K2",03187006,1920020328163452660000,440,,1049,SOUTHGATE ST,"1049 SOUTHGATE ST
VICTORIA BC  V8V 2Z1",FAIRFIELD
